1 0 898
1 0 901
1 0 908
1 0 986
1 0 993
1 0 998
1 0 1001
1 0 1010
1 0 1049
1 0 1051
1 0 1053
1 0 1054
1 0 1061
1 0 1092
1 0 1098
1 0 1116
1 0 1120
1 0 1126
1 0 1127
1 0 1172
1 0 1212
1 0 1217
1 0 1245
1 0 1262
1 0 1268
1 0 1270
1 0 1272
1 0 1280
1 0 1313
1 0 1319
1 0 1322
1 0 1332
1 0 1340
1 0 1341
1 0 1344
1 0 1349
1 0 1356
1 0 1359
1 0 1375
1 0 1388
1 0 1397
1 0 1401
1 0 2401
1 0 2403
1 0 2408
1 0 3133
1 0 3135
1 0 3155
1 0 3168
1 0 3169
1 0 3171
1 0 3173
1 0 3202
1 0 3218
1 0 3244
1 0 7
1 0 8
1 0 3249
1 1 7
1 1 15
1 1 3321
1 1 86
1 1 3329
1 2 77
1 2 98
1 2 114
1 2 27
1 2 142
1 2 143
1 2 51
1 2 14
1 2 16
1 2 42
1 2 47
1 2 49
1 2 50
1 2 59
1 2 86
1 2 97
1 2 127
1 2 134
1 2 173
1 2 180
1 2 191
1 2 198
1 2 272
1 2 286
1 2 294
1 2 313
1 2 314
1 2 341
1 2 344
1 2 357
1 2 360
1 2 364
1 2 380
1 2 381
1 2 391
1 2 393
1 2 396
1 2 411
1 2 413
1 2 420
1 2 424
1 2 429
1 2 439
1 2 444
1 2 471
1 2 473
1 2 502
1 2 530
1 2 550
1 2 563
1 2 578
1 2 600
1 2 612
1 2 613
1 2 633
1 2 657
1 2 658
1 2 660
1 2 677
1 2 709
1 2 716
1 2 755
1 2 759
1 2 798
1 2 808
1 2 811
1 2 826
1 2 827
1 2 844
1 2 851
1 2 855
1 2 859
1 2 860
1 2 865
1 2 881
1 2 897
1 2 915
1 2 921
1 2 928
1 2 935
1 2 947
1 2 953
1 2 954
1 2 955
1 2 957
1 2 987
1 2 1018
1 2 1030
1 2 1046
1 2 1072
1 2 1089
1 2 1090
1 2 1107
1 2 1109
1 2 1113
1 2 1141
1 2 1142
1 2 1148
1 2 1149
1 2 1160
2 0 179
2 0 184
2 0 188
2 0 189
2 0 197
2 0 204
2 0 210
2 0 258
2 0 273
2 0 276
2 0 283
2 0 298
2 0 329
2 0 336
2 0 345
2 0 361
2 0 395
2 0 399
2 0 417
2 0 432
2 0 447
2 0 464
2 0 469
2 0 482
2 0 492
2 0 504
2 0 507
2 0 508
2 0 509
2 0 516
2 0 522
2 0 534
2 0 538
2 0 544
2 0 571
2 0 588
2 0 590
2 0 592
2 0 666
2 0 667
2 0 675
2 0 680
2 0 706
2 0 729
2 0 730
2 0 758
2 0 770
2 0 781
2 0 782
2 0 794
2 0 801
2 0 803
2 0 807
2 0 812
2 0 815
2 0 824
2 0 831
2 0 833
2 0 841
2 0 850
2 0 868
2 0 904
2 0 907
2 0 922
2 0 944
2 0 965
2 0 976
2 0 984
2 0 989
2 0 1004
2 0 1005
2 0 1015
2 0 1023
2 0 2391
2 0 2399
2 0 2400
2 0 2434
2 0 2457
2 0 2487
2 0 2512
2 0 2514
2 0 2515
2 0 2528
2 0 3146
2 0 3152
2 0 3154
2 0 3197
2 0 3206
2 0 3208
2 0 3215
2 0 3222
2 0 3242
2 0 9
2 0 42
2 0 46
2 0 61
2 0 16
2 0 4
2 1 16
2 1 32
2 1 3325
2 1 46
2 1 47
2 2 30
2 2 42
2 2 111
2 2 116
2 2 133
2 2 137
2 2 139
2 2 155
2 2 19
2 2 27
2 2 32
2 2 35
2 2 47
2 2 50
2 2 55
2 2 65
2 2 69
2 2 70
2 2 19
2 2 1
2 2 15
2 2 20
2 2 37
2 2 39
2 2 70
2 2 80
2 2 89
2 2 92
2 2 100
2 2 103
2 2 107
2 2 112
2 2 120
2 2 131
2 2 153
2 2 167
2 2 178
2 2 211
2 2 237
2 2 238
2 2 255
2 2 263
2 2 274
2 2 290
2 2 293
2 2 295
2 2 316
2 2 332
2 2 365
2 2 367
2 2 375
2 2 377
2 2 389
2 2 407
2 2 418
2 2 426
2 2 437
2 2 442
2 2 455
2 2 467
2 2 488
2 2 490
2 2 532
2 2 533
2 2 553
2 2 559
2 2 561
2 2 565
2 2 574
2 2 583
2 2 585
2 2 608
2 2 619
2 2 624
2 2 626
2 2 627
2 2 641
2 2 646
2 2 648
2 2 661
2 2 671
2 2 683
2 2 685
2 2 692
2 2 697
2 2 705
2 2 710
2 2 719
2 2 738
2 2 749
2 2 751
2 2 757
2 2 766
2 2 796
2 2 797
2 2 806
2 2 837
2 2 842
2 2 848
2 2 861
3 0 68
3 0 80
3 0 81
3 0 93
3 0 100
3 0 107
3 0 23
3 0 47
3 0 48
3 0 81
3 0 83
3 0 94
3 0 114
3 0 116
3 0 129
3 0 143
3 0 144
3 0 146
3 0 151
3 0 166
3 0 206
3 0 215
3 0 228
3 0 252
3 0 268
3 0 304
3 0 305
3 0 307
3 0 321
3 0 322
3 0 324
3 0 328
3 0 338
3 0 348
3 0 350
3 0 382
3 0 385
3 0 397
3 0 405
3 0 412
3 0 415
3 0 416
3 0 441
3 0 449
3 0 453
3 0 456
3 0 468
3 0 475
3 0 477
3 0 478
3 0 511
3 0 527
3 0 536
3 0 564
3 0 566
3 0 579
3 0 584
3 0 586
3 0 593
3 0 596
3 0 611
3 0 616
3 0 656
3 0 673
3 0 676
3 0 681
3 0 682
3 0 733
3 0 734
3 0 736
3 0 741
3 0 743
3 0 744
3 0 747
3 0 765
3 0 768
3 0 773
3 0 780
3 0 816
3 0 821
3 0 825
3 0 832
3 0 852
3 0 890
3 0 3149
3 0 3167
3 0 3226
3 0 3239
3 0 15
3 0 3267
3 0 3275
3 0 40
3 0 3285
3 0 2
3 0 3288
3 0 3295
3 0 62
3 0 17
3 1 38
3 1 24
3 1 40
3 1 91
3 1 45
3 2 11
3 2 22
3 2 49
3 2 105
3 2 107
3 2 124
3 2 131
3 2 143
3 2 150
3 2 6
3 2 16
3 2 20
3 2 49
3 2 66
3 2 73
3 2 74
3 2 85
3 2 94
3 2 2
3 2 4
3 2 8
3 2 9
3 2 106
3 2 22
3 2 116
3 2 117
3 2 121
3 2 4
3 2 45
3 2 57
3 2 102
3 2 104
3 2 118
3 2 128
3 2 130
3 2 154
3 2 158
3 2 168
3 2 182
3 2 196
3 2 202
3 2 212
3 2 220
3 2 222
3 2 229
3 2 230
3 2 233
3 2 235
3 2 240
3 2 241
3 2 247
3 2 248
3 2 261
3 2 291
3 2 292
3 2 302
3 2 331
3 2 334
3 2 337
3 2 340
3 2 358
3 2 371
3 2 378
3 2 390
3 2 392
3 2 400
3 2 409
3 2 422
3 2 433
3 2 436
3 2 446
3 2 452
3 2 454
3 2 476
3 2 481
3 2 485
3 2 487
3 2 526
3 2 529
3 2 539
3 2 541
3 2 555
3 2 557
3 2 591
3 2 594
3 2 599
3 2 601
3 2 606
3 2 607
3 2 622
3 2 637
3 2 642
3 2 674
3 2 678
3 2 684
3 2 696
3 2 715
3 2 724
3 2 735
3 2 745
0 1 98
1 1 3383
3 1 83
3 0 145
3 1 99
0 2 3384
1 0 84
0 2 146
2 2 100
0 1 3385
2 2 85
1 0 147
0 0 101
1 2 3386
3 2 86
0 0 148
2 0 102
3 2 3387
3 2 87
2 0 149
0 1 103
3 2 3388
3 2 88
2 2 150
1 2 104
2 1 3389
1 1 89
2 0 151
3 0 105
3 2 3390
2 2 90
2 2 152
2 2 106
2 1 3391
3 1 91
3 0 153
0 1 107
1 2 3392
0 2 92
0 1 154
2 1 108
0 2 3393
0 1 93
2 0 155
2 2 109
1 2 3394
3 0 94
2 1 156
2 2 110
1 2 3395
1 2 95
0 1 157
3 2 111
2 2 3396
1 0 96
1 1 158
3 0 112
2 0 3397
1 2 97
0 1 159
0 1 113
1 0 3398
3 0 98
2 1 160
1 2 114
1 1 3399
2 0 99
2 0 161
0 0 115
2 1 3400
3 0 100
3 1 162
3 1 116
0 1 3401
2 1 101
3 1 163
3 1 117
1 0 3402
0 2 102
2 1 164
2 0 118
3 1 3403
0 1 165
2 0 119
3 2 3404
2 1 104
2 1 166
3 2 120
1 2 3405
0 2 105
0 1 167
2 1 121
2 2 3406
3 0 106
0 2 168
2 0 122
3 0 3407
0 2 107
2 2 123
2 1 3408
0 1 108
3 2 170
1 2 124
3 2 3409
1 1 109
2 0 171
2 1 125
1 1 3410
2 2 172
1 0 110
2 2 126
2 0 3411
2 2 111
0 1 127
2 2 3412
0 1 112
2 0 174
0 0 128
0 1 3413
1 1 175
3 2 113
3 2 129
2 0 3414
0 2 176
3 1 130
1 0 3415
0 2 177
0 1 115
2 0 131
3 1 3416
0 0 116
0 0 178
1 2 132
1 1 3417
0 0 179
1 0 133
0 0 3418
1 2 118
0 0 180
3 0 134
3 0 3419
3 0 119
2 2 181
0 2 135
0 1 3420
0 2 120
2 2 182
1 2 136
1 2 3421
2 0 121
3 1 183
1 1 137
2 2 3422
0 1 122
3 0 184
3 1 138
3 1 3423
1 1 123
0 2 185
2 2 139
2 1 3424
0 0 124
0 2 186
1 2 140
2 1 3425
3 1 125
2 0 187
3 2 141
2 0 3426
3 1 126
3 1 188
0 0 142
3 1 3427
0 1 127
2 2 189
0 2 143
3 2 3428
2 2 128
3 0 190
1 1 144
0 1 3429
3 0 129
3 1 191
3 2 145
0 2 3430
2 1 130
3 0 192
1 1 146
2 0 3431
1 1 131
3 2 193
1 0 147
2 0 1
2 2 2
0 1 3
2 1 4
2 2 5
3 0 6
3 2 7
2 1 8
3 2 9
2 2 10
1 0 11
2 0 12
0 1 13
0 0 14
2 2 15
0 1 16
0 2 17
3 2 18
0 0 19
1 0 20
3 1 21
1 2 22
3 2 23
1 2 24
0 2 25
2 2 26
1 0 27
0 1 28
1 2 29
1 0 30
3 2 31
2 2 32
2 0 33
3 1 34
1 0 35
0 2 36
2 2 37
0 2 38
2 2 39
1 1 40
1 1 41
3 2 42
2 0 43
2 1 44
0 2 45
2 0 46
2 1 47
2 2 48
0 2 49
1 2 50
3 1 51
3 1 52
3 0 53
2 1 54
3 2 55
2 1 56
1 1 57
3 0 58
3 0 59
3 1 60
1 0 61
0 2 62
3 2 63
3 1 64
2 1 65
1 2 66
2 0 67
0 0 68
2 1 69
1 2 70
3 2 71
1 0 72
2 1 73
2 1 74
1 0 75
3 0 76
0 0 77
2 2 78
0 1 79
1 1 80
3 2 81
3 0 82
1 1 83
1 1 84
3 0 85
1 0 86
2 1 87
1 0 88
2 2 89
2 2 90
0 0 91
3 2 92
1 0 93
1 1 94
3 2 95
1 1 96
1 1 97
0 0 98
2 2 99
1 0 100
2 0 101
0 1 102
0 0 103
2 0 104
3 0 105
1 1 106
0 0 107
1 0 108
3 0 109
0 0 110
2 1 111
2 1 112
2 2 113
3 1 114
3 0 115
1 0 116
2 1 117
0 2 118
1 2 119
1 0 120
3 2 121
3 1 122
0 1 123
0 2 124
3 2 125
3 0 126
3 2 127
0 1 128
3 2 129
1 2 130
1 2 131
3 2 132
0 0 133
1 2 134
0 2 135
0 2 136
3 1 137
2 1 138
2 0 139
1 2 140
1 2 141
2 2 142
2 2 143
3 2 144
3 1 145
1 2 146
0 1 147
1 0 148
0 0 149
1 1 150
2 1 151
2 0 152
2 1 153
0 0 154
0 2 155
2 1 156
1 1 157
2 0 158
1 1 159
0 1 160
0 1 161
3 2 162
3 2 163
3 1 164
2 0 165
2 2 166
3 2 167
0 0 168
2 1 169
0 1 170
3 2 171
2 1 172
3 2 173
2 2 174
3 1 175
2 2 176
0 0 177
3 0 178
0 2 179
0 0 180
1 0 181
3 1 182
3 2 183
0 0 184
1 0 185
3 0 186
3 2 187
1 1 188
2 2 189
2 1 190
3 2 191
2 0 192
1 1 193
2 0 194
1 0 195
0 0 196
3 2 197
1 1 198
2 1 199
1 0 200
0 1 201
0 0 202
3 2 203
0 0 204
0 2 205
3 2 206
2 0 207
3 2 208
1 0 209
3 2 210
3 1 211
3 1 212
2 2 213
3 2 214
0 2 215
3 1 216
3 0 217
3 0 218
1 2 219
2 1 220
3 1 221
0 1 222
0 0 223
1 2 224
0 1 225
2 1 226
2 1 227
2 2 228
3 2 229
1 1 230
0 1 231
3 0 232
2 0 233
0 0 234
3 0 235
3 1 236
0 1 237
1 2 238
1 1 239
0 0 240
0 2 241
0 1 242
1 1 243
0 1 244
2 0 245
3 1 246
3 2 247
0 0 248
0 0 249
0 0 250
2 1 251
0 1 252
2 2 253
3 2 254
0 1 255
1 1 256
3 1 257
0 0 258
2 2 259
1 1 260
2 2 261
2 1 262
1 2 263
3 2 264
3 1 265
2 2 266
2 2 267
0 1 268
3 2 269
1 0 270
2 2 271
3 2 272
3 0 273
2 2 274
3 2 275
2 2 276
1 0 277
1 0 278
2 1 279
2 0 280
1 0 281
3 2 282
3 0 283
3 1 284
1 1 285
3 0 286
0 1 287
2 0 288
2 1 289
2 2 290
1 1 291
1 0 292
1 0 293
0 0 294
1 2 295
3 0 296
3 0 297
2 0 298
0 1 299
2 0 300
1 1 301
2 0 302
3 1 303
3 1 304
1 2 305
1 0 306
0 2 307
1 0 308
3 2 309
0 1 310
0 1 311
2 2 312
0 1 313
3 1 314
2 2 315
0 2 316
3 1 317
1 1 318
2 2 319
1 0 320
3 2 321
2 0 322
0 0 323
3 1 324
3 2 325
0 2 326
1 2 327
1 2 328
2 0 329
2 1 330
2 2 331
1 1 332
3 1 333
0 0 334
0 1 335
0 0 336
2 0 337
2 1 338
1 2 339
1 1 340
1 0 341
0 0 342
1 2 343
2 2 344
3 2 345
0 2 346
2 2 347
1 1 348
1 1 349
3 0 350
0 1 351
1 0 352
0 1 353
0 1 354
2 2 355
2 2 356
0 2 357
1 0 358
0 0 359
0 0 360
1 1 361
0 1 362
2 2 363
1 0 364
0 1 365
3 0 366
3 2 367
3 1 368
2 0 369
0 1 370
0 1 371
3 1 372
2 2 373
2 1 374
1 1 375
0 2 376
2 0 377
2 0 378
0 2 379
0 0 380
1 0 381
3 0 382
1 1 383
2 1 384
0 0 385
2 2 386
3 0 387
3 1 388
1 2 389
3 2 390
2 0 391
1 2 392
3 2 393
2 2 394
2 0 395
3 2 396
1 2 397
0 1 398
2 2 399
2 2 400
2 2 401
3 0 402
3 1 403
2 0 404
2 0 405
1 2 406
1 1 407
3 0 408
3 2 409
1 0 410
1 1 411
0 2 412
1 2 413
0 1 414
2 2 415
0 0 416
3 1 417
2 2 418
3 1 419
0 1 420
1 1 421
3 2 422
3 1 423
3 1 424
0 2 425
3 1 426
1 2 427
2 1 428
0 1 429
1 2 430
0 1 431
3 0 432
1 0 433
0 2 434
1 0 435
2 0 436
1 2 437
1 0 438
0 0 439
3 2 440
0 1 441
2 2 442
2 0 443
2 0 444
1 0 445
3 1 446
2 0 447
0 0 448
2 1 449
3 1 450
3 1 451
3 2 452
3 1 453
0 0 454
3 0 455
1 1 456
0 1 457
0 0 458
0 1 459
2 2 460
3 0 461
0 0 462
2 0 463
2 0 464
3 2 465
1 0 466
2 1 467
3 0 468
0 2 469
2 0 470
2 2 471
1 0 472
0 0 473
0 1 474
2 1 475
1 0 476
3 1 477
2 1 478
1 1 479
1 1 480
0 2 481
2 1 482
2 2 483
3 2 484
2 0 485
2 2 486
3 0 487
2 0 488
0 0 489
3 1 490
2 1 491
3 1 492
1 0 493
1 1 494
2 2 495
1 1 496
0 0 497
0 1 498
3 0 499
2 0 500
2 2 501
1 2 502
3 0 503
0 2 504
3 1 505
3 0 506
2 0 507
1 0 508
1 1 509
3 2 510
3 2 511
3 2 512
1 1 513
1 1 514
0 0 515
0 0 516
3 0 517
1 1 518
2 2 519
3 1 520
3 2 521
2 0 522
3 2 523
2 1 524
2 1 525
2 2 526
2 0 527
2 1 528
1 2 529
0 0 530
2 2 531
2 2 532
3 2 533
1 0 534
0 1 535
0 2 536
2 0 537
0 0 538
0 2 539
2 2 540
2 2 541
2 1 542
0 1 543
2 1 544
1 1 545
2 1 546
1 2 547
3 1 548
0 2 549
1 2 550
1 2 551
2 1 552
1 0 553
0 2 554
3 2 555
1 1 556
3 0 557
1 2 558
1 2 559
0 2 560
1 2 561
2 1 562
1 2 563
3 1 564
3 2 565
2 2 566
0 0 567
1 1 568
3 2 569
2 2 570
2 2 571
0 2 572
2 1 573
1 1 574
1 1 575
3 1 576
1 0 577
0 0 578
2 1 579
2 1 580
0 2 581
3 0 582
2 1 583
2 2 584
2 0 585
2 1 586
2 0 587
2 1 588
2 2 589
1 2 590
0 2 591
3 2 592
0 0 593
1 2 594
0 1 595
1 0 596
3 1 597
0 0 598
3 2 599
0 0 600
0 1 601
1 2 602
3 1 603
0 1 604
1 2 605
2 0 606
1 2 607
1 0 608
0 0 609
3 2 610
2 2 611
3 1 612
3 0 613
2 1 614
3 0 615
3 1 616
3 0 617
2 1 618
1 0 619
1 1 620
2 0 621
2 1 622
1 1 623
3 2 624
3 2 625
0 1 626
1 0 627
1 0 628
1 0 629
0 1 630
2 0 631
3 0 632
1 2 633
1 1 634
0 2 635
1 1 636
0 2 637
0 0 638
0 0 639
0 1 640
2 2 641
0 0 642
1 0 643
2 0 644
2 1 645
2 0 646
3 0 647
1 1 648
3 1 649
2 1 650
3 1 651
0 1 652
0 2 653
1 1 654
2 0 655
1 2 656
0 1 657
2 1 658
2 0 659
2 0 660
0 1 661
1 2 662
3 0 663
0 1 664
0 1 665
2 1 666
3 2 667
3 0 668
2 0 669
3 2 670
3 1 671
0 1 672
3 2 673
2 0 674
3 2 1
0 2 675
1 0 2
1 1 676
0 1 3
3 2 677
0 0 4
0 2 678
2 2 5
2 1 679
3 1 6
1 0 680
3 1 7
2 0 681
2 0 8
1 0 682
0 1 9
0 0 683
0 0 10
1 1 684
0 1 11
1 1 685
1 1 12
1 2 686
1 2 13
2 2 687
3 1 14
0 2 688
0 2 15
1 1 689
3 2 16
0 0 690
1 2 17
2 1 691
2 1 18
0 2 692
2 1 19
1 0 693
1 1 20
3 1 694
0 1 21
0 1 695
2 1 22
3 0 696
3 1 23
3 2 697
3 2 24
1 0 698
0 1 25
2 0 699
0 2 26
3 0 700
3 2 27
3 2 701
0 0 28
3 1 702
1 1 29
1 1 703
0 1 30
2 0 704
2 1 31
0 0 705
0 2 32
1 1 706
0 2 33
1 1 707
2 2 34
2 1 708
0 1 35
0 2 709
0 2 36
2 1 710
1 0 37
1 1 711
0 2 38
2 1 712
1 2 39
0 2 713
2 1 40
0 2 714
2 2 41
1 1 715
2 1 42
3 2 716
2 2 43
2 0 717
2 1 44
2 0 718
3 1 45
2 1 719
2 1 46
0 1 720
2 1 47
2 2 721
2 0 48
0 1 722
1 2 49
1 1 723
0 1 50
3 1 724
2 2 51
1 0 725
2 1 52
2 0 726
2 2 53
0 1 727
2 0 54
2 2 728
2 1 55
1 0 729
1 1 56
1 1 730
0 1 57
0 0 731
1 0 58
3 0 732
2 0 59
3 1 733
3 1 60
1 0 734
2 0 61
2 2 735
3 1 62
1 1 736
1 2 63
3 1 737
0 0 64
1 1 738
2 0 65
2 2 739
3 2 66
0 2 740
1 2 67
0 2 741
3 1 68
2 2 742
1 2 69
3 2 743
0 1 70
0 0 744
1 2 71
2 2 745
1 2 72
1 1 746
2 0 73
0 1 747
2 2 74
3 1 748
2 0 75
2 2 749
2 1 76
0 0 750
3 2 77
0 0 751
0 2 78
2 2 752
2 2 79
1 1 753
0 0 80
1 0 754
2 1 81
0 1 755
0 0 82
0 1 756
0 1 83
1 0 757
3 1 84
3 2 758
1 0 85
0 1 759
2 1 86
3 1 760
2 1 87
2 0 761
2 0 88
2 0 762
2 2 89
1 1 763
1 2 90
1 0 764
2 1 91
3 0 765
0 2 92
0 2 766
0 0 93
2 2 767
0 2 94
1 2 768
2 2 95
2 0 769
0 1 96
3 2 770
1 2 97
2 1 771
3 1 98
3 2 772
3 1 99
0 1 773
2 2 100
0 0 774
2 2 101
0 0 775
0 1 102
0 0 776
2 2 103
3 0 777
0 0 104
3 0 778
2 1 105
3 1 779
2 0 106
3 2 780
2 2 107
1 2 781
2 0 108
0 2 782
3 0 109
2 2 783
1 0 110
1 1 784
0 2 111
0 1 785
1 1 112
3 0 786
0 1 113
1 2 787
0 2 114
2 2 788
3 2 115
0 2 789
0 2 116
1 2 790
1 2 117
2 0 791
1 0 118
1 1 792
0 1 119
3 0 793
2 2 120
1 2 794
2 1 121
2 1 795
1 0 122
1 2 796
3 2 123
2 1 797
1 2 124
0 1 798
0 0 125
1 0 799
1 2 126
2 0 800
0 0 127
1 1 801
3 1 128
2 2 802
2 2 129
2 1 803
2 0 130
0 2 804
3 2 131
3 1 805
0 1 132
2 0 806
1 2 133
0 1 807
2 2 134
0 0 808
0 2 135
3 1 809
1 0 136
2 0 810
0 1 137
1 2 811
1 2 138
1 1 812
0 1 139
0 1 813
0 1 140
0 2 814
2 1 141
3 0 815
2 0 142
1 0 816
2 0 143
2 1 817
2 1 144
2 1 818
3 1 145
2 2 819
3 1 146
1 2 820
3 0 147
3 1 821
3 2 148
0 2 822
2 0 149
0 1 823
0 1 150
1 1 824
3 0 151
2 2 825
1 2 152
1 0 826
2 0 153
2 2 827
3 0 154
1 1 828
1 1 155
0 1 829
2 0 156
1 0 830
1 2 157
0 1 831
1 0 158
1 0 832
3 0 159
2 0 833
1 0 160
2 2 834
3 2 161
0 1 835
1 0 162
2 1 836
0 0 163
1 0 837
1 1 164
2 2 838
1 0 165
3 0 839
0 1 166
2 1 840
0 0 167
2 2 841
2 1 168
2 0 842
3 1 169
3 0 843
0 1 170
0 0 844
3 0 171
2 2 845
2 2 172
2 0 846
1 0 173
0 0 847
1 0 174
2 0 848
2 2 175
3 0 849
2 2 176
3 0 850
3 1 177
3 0 851
1 2 178
2 0 852
1 2 179
0 0 853
2 2 180
0 2 854
1 0 181
1 2 855
1 1 182
1 1 856
3 1 183
1 1 857
0 0 184
2 1 858
0 0 185
1 2 859
1 2 186
3 2 860
1 1 187
1 2 861
1 1 188
0 1 862
2 2 189
2 0 863
1 1 190
1 2 864
3 1 191
3 2 865
3 0 192
3 1 866
2 1 193
2 2 867
3 0 194
1 0 868
2 2 195
2 2 869
1 2 196
3 2 870
2 2 197
2 1 871
2 0 198
1 1 872
0 1 199
1 1 873
3 2 200
0 2 874
0 0 201
0 2 875
1 0 202
1 2 876
3 1 203
3 2 877
3 2 204
2 2 878
1 0 205
3 2 879
0 1 206
0 2 880
3 2 207
3 2 881
1 1 208
1 1 882
1 2 209
2 0 883
2 2 210
3 2 884
3 1 211
1 1 885
0 1 212
2 2 886
1 1 213
2 0 887
2 1 214
3 2 888
0 2 215
0 2 889
2 0 216
0 1 890
3 0 217
3 1 891
3 2 218
2 0 892
2 2 219
2 2 893
0 0 220
0 0 894
2 2 221
3 0 895
3 0 222
2 0 896
1 0 223
3 0 897
3 0 224
1 2 898
3 1 225
3 2 899
0 2 226
1 0 900
1 0 227
2 2 901
1 0 228
1 0 902
1 0 229
0 0 903
2 0 230
2 1 904
2 0 231
3 1 905
2 2 232
3 1 906
1 2 233
0 1 907
2 0 234
2 2 908
1 0 235
3 1 909
0 2 236
2 1 910
3 2 237
2 1 911
3 1 238
0 1 912
1 1 239
3 2 913
3 1 240
0 2 914
0 1 241
1 2 915
3 0 242
2 0 916
3 2 243
1 2 917
1 1 244
1 0 918
2 1 245
2 0 919
2 2 246
2 1 920
3 1 247
1 1 921
3 1 248
3 1 922
3 0 249
1 0 923
3 0 250
2 1 924
0 2 251
2 0 925
2 1 252
1 0 926
2 0 253
0 0 927
1 0 254
0 2 928
0 0 255
2 0 929
3 2 256
1 0 930
0 2 257
0 1 931
0 1 258
2 0 932
2 2 259
2 2 933
0 0 260
0 0 934
0 2 261
2 2 935
2 1 262
3 1 936
2 0 263
0 0 937
1 1 264
3 1 938
0 0 265
3 2 939
2 1 266
1 1 940
0 1 267
3 2 941
3 2 268
0 1 942
2 2 269
0 1 943
0 0 270
1 1 944
1 2 271
2 1 945
1 1 272
1 1 946
0 2 273
3 1 947
3 0 274
2 0 948
0 2 275
1 2 949
2 1 276
1 2 950
0 1 277
0 0 951
1 1 278
2 2 952
3 0 279
2 1 953
3 1 280
0 2 954
1 2 281
2 2 955
3 0 282
3 2 956
0 2 283
1 1 957
3 1 284
3 2 958
0 0 285
3 0 959
3 1 286
0 1 960
0 0 287
1 0 961
3 2 288
2 2 962
3 1 289
3 0 963
3 2 290
1 0 964
3 2 291
1 2 965
2 0 292
1 2 966
1 0 293
2 0 967
1 0 294
2 0 968
2 0 295
0 0 969
3 0 296
0 1 970
1 1 297
1 1 971
1 0 298
1 1 972
0 1 299
1 1 973
2 0 300
3 0 974
3 1 301
2 1 975
1 2 302
3 0 976
2 2 303
0 2 977
1 1 304
2 1 978
2 0 305
0 1 979
2 0 306
0 0 980
3 2 307
3 1 981
1 0 308
2 0 982
0 2 309
3 2 983
0 0 310
0 1 984
0 1 311
2 0 985
3 2 312
2 2 986
0 0 313
2 0 987
2 1 314
2 1 988
1 0 315
3 0 989
0 2 316
3 0 990
3 0 317
2 1 991
3 1 318
0 2 992
1 0 319
3 1 993
1 1 320
1 2 994
3 2 321
2 2 995
2 2 322
1 0 996
2 0 323
3 2 997
3 0 324
3 2 998
0 2 325
2 2 999
3 2 326
3 2 1000
0 2 327
0 2 1001
0 0 328
3 2 1002
2 1 329
3 1 1003
0 2 330
2 1 1004
1 2 331
3 1 1005
0 2 332
3 0 1006
0 1 333
